indicator,year,fips,location,age,vaccine,percent,population 
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),Seven vaccine series,62.7,2175
Childhood immunizations,2015,27145,Stearns,Childhood (24-35 months),Varicella,82.7,2175
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),DTap,72,2107
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),Hep A,18.7,2107
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),Hep B,85.9,2107
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),Hib,80.4,2107
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),MMR,82.1,2107
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),PCV,83.9,2107
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),Polio,87.9,2107
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),Rotavirus,73.1,2107
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),Seven vaccine series,63.2,2107
Childhood immunizations,2016,27145,Stearns,Childhood (24-35 months),Varicella,85,2107
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),DTap,73.3,2497
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),Hep A,21.2,2497
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),Hep B,86.1,2497
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),Hib,82,2497
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),MMR,80.2,2497
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),PCV,82.5,2497
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),Polio,85.7,2497
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),Rotavirus,76.5,2497
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),Seven vaccine series,64.1,2497
Childhood immunizations,2017,27145,Stearns,Childhood (24-35 months),Varicella,85.3,2497
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),DTap,74.1,2411
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),Hep A,22,2411
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),Hep B,82,2411
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),Hib,86.3,2411
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),MMR,84.7,2411
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),PCV,84,2411
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),Polio,85.2,2411
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),Rotavirus,76.6,2411
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),Seven vaccine series,66.7,2411
Childhood immunizations,2018,27145,Stearns,Childhood (24-35 months),Varicella,86.2,2411
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),DTap,76.2,2548
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),Hep A,21,2548
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),Hep B,89,2548
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),Hib,83.7,2548
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),MMR,80.6,2548
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),PCV,84.3,2548
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),Polio,88.2,2548
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),Rotavirus,80.5,2548
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),Seven vaccine series,68.9,2548
Childhood immunizations,2019,27145,Stearns,Childhood (24-35 months),Varicella,86.5,2548
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),DTap,80.6,525
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),Hep A,55.8,525
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),Hep B,87.4,525
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),Hib,87,525
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),MMR,85.7,525
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),PCV,84.6,525
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),Polio,92.2,525
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),Rotavirus,79,525
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),Seven vaccine series,71.4,525
Childhood immunizations,2015,27147,Steele,Childhood (24-35 months),Varicella,87,525
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),DTap,76.1,548
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),Hep A,43.6,548
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),Hep B,85.9,548
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),Hib,81.4,548
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),MMR,82.8,548
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),PCV,79.2,548
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),Polio,87.2,548
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),Rotavirus,72.8,548
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),Seven vaccine series,68.6,548
Childhood immunizations,2016,27147,Steele,Childhood (24-35 months),Varicella,85,548
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),DTap,75.1,527
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),Hep A,45.2,527
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),Hep B,86.3,527
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),Hib,83.7,527
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),MMR,86.1,527
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),PCV,80.8,527
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),Polio,88.4,527
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),Rotavirus,71.3,527
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),Seven vaccine series,68.9,527
Childhood immunizations,2017,27147,Steele,Childhood (24-35 months),Varicella,88.6,527
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),DTap,76.8,520
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),Hep A,39.4,520
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),Hep B,83,520
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),Hib,88.5,520
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),MMR,88.5,520
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),PCV,80.8,520
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),Polio,89.9,520
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),Rotavirus,69.1,520
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),Seven vaccine series,71.7,520
Childhood immunizations,2018,27147,Steele,Childhood (24-35 months),Varicella,88.5,520
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),DTap,72.1,458
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),Hep A,30.6,458
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),Hep B,82.1,458
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),Hib,78.2,458
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),MMR,80.4,458
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),PCV,78,458
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),Polio,84.5,458
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),Rotavirus,69.7,458
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),Seven vaccine series,67.3,458
Childhood immunizations,2019,27147,Steele,Childhood (24-35 months),Varicella,84.7,458
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),DTap,73.3,116
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),Hep A,20.7,116
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),Hep B,89.7,116
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),Hib,89.7,116
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),MMR,87.9,116
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),PCV,87.9,116
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),Polio,92.2,116
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),Rotavirus,69,116
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),Seven vaccine series,65.5,116
Childhood immunizations,2015,27149,Stevens,Childhood (24-35 months),Varicella,87.1,116
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),DTap,68.6,140
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),Hep A,28.6,140
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),Hep B,85,140
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),Hib,78.6,140
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),MMR,82.9,140
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),PCV,79.3,140
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),Polio,85,140
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),Rotavirus,67.9,140
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),Seven vaccine series,61.4,140
Childhood immunizations,2016,27149,Stevens,Childhood (24-35 months),Varicella,80,140
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),DTap,66.1,127
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),Hep A,32.3,127
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),Hep B,86.6,127
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),Hib,81.1,127
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),MMR,85,127
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),PCV,83.5,127
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),Polio,86.6,127
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),Rotavirus,68.5,127
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),Seven vaccine series,60.6,127
Childhood immunizations,2017,27149,Stevens,Childhood (24-35 months),Varicella,81.1,127
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),DTap,71,109
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),Hep A,45,109
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),Hep B,87,109
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),Hib,91,109
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),MMR,92,109
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),PCV,87,109
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),Polio,94,109
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),Rotavirus,76,109
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),Seven vaccine series,69,109
Childhood immunizations,2018,27149,Stevens,Childhood (24-35 months),Varicella,92,109
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),DTap,74.8,131
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),Hep A,43.5,131
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),Hep B,88.5,131
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),Hib,86.3,131
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),MMR,87,131
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),PCV,86.3,131
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),Polio,92.4,131
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),Rotavirus,74.8,131
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),Seven vaccine series,69.5,131
Childhood immunizations,2019,27149,Stevens,Childhood (24-35 months),Varicella,87,131
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),DTap,71.3,108
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),Hep A,30.6,108
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),Hep B,79.6,108
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),Hib,76.9,108
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),MMR,82.4,108
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),PCV,80.6,108
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),Polio,86.1,108
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),Rotavirus,69.4,108
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),Seven vaccine series,62,108
Childhood immunizations,2015,27151,Swift,Childhood (24-35 months),Varicella,82.4,108
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),DTap,76,129
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),Hep A,39.5,129
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),Hep B,89.1,129
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),Hib,82.2,129
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),MMR,93.8,129
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),PCV,82.2,129
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),Polio,91.5,129
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),Rotavirus,75.2,129
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),Seven vaccine series,70.5,129
Childhood immunizations,2016,27151,Swift,Childhood (24-35 months),Varicella,93,129
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),DTap,75.6,123
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),Hep A,35,123
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),Hep B,83.7,123
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),Hib,82.9,123
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),MMR,86.2,123
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),PCV,81.3,123
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),Polio,87.8,123
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),Rotavirus,68.3,123
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),Seven vaccine series,65.9,123
Childhood immunizations,2017,27151,Swift,Childhood (24-35 months),Varicella,88.6,123
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),DTap,78.4,116
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),Hep A,42.4,116
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),Hep B,84.8,116
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),Hib,90.4,116
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),MMR,89.6,116
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),PCV,86.4,116
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),Polio,93.6,116
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),Rotavirus,68.8,116
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),Seven vaccine series,75.2,116
Childhood immunizations,2018,27151,Swift,Childhood (24-35 months),Varicella,88.8,116
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),DTap,70.2,131
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),Hep A,42,131
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),Hep B,86.3,131
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),Hib,79.4,131
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),MMR,84.7,131
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),PCV,77.9,131
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),Polio,90.1,131
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),Rotavirus,76.3,131
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),Seven vaccine series,66.4,131
Childhood immunizations,2019,27151,Swift,Childhood (24-35 months),Varicella,87,131
Childhood immunizations,2015,27153,Todd,Childhood (24-35 months),DTap,60,330
Childhood immunizations,2015,27153,Todd,Childhood (24-35 months),Hep A,17.9,330
Childhood immunizations,2015,27153,Todd,Childhood (24-35 months),Hep B,70.3,330
Childhood immunizations,2015,27153,Todd,Childhood (24-35 months),Hib,64.5,330
Childhood immunizations,2015,27153,Todd,Childhood (24-35 months),MMR,67,330
Childhood immunizations,2015,27153,Todd,Childhood (24-35 months),PCV,50.6,330
Childhood immunizations,2015,27153,Todd,Childhood (24-35 months),Polio,73.9,330
Childhood immunizations,2015,27153,Todd,Childhood (24-35 months),Rotavirus,56.7,330
Childhood immunizations,2015,27153,Todd,Childhood (24-35 months),Seven vaccine series,40.6,330
